0.03899	-0.05566	-0.11374	-0.16453	-0.20396	-0.20968	-0.12747	-0.19682	-0.15146	-0.21897	-0.35143	-0.15739	-0.38006	-0.26774	-0.33117	-0.24194	-0.20391	-0.42109	-0.13645	-0.06103	-0.34846	-0.30391	-0.25389	-0.42728	-0.32919	-0.00198	-0.47835	-0.50834	-0.55965	-0.55871	-0.87111	-0.56069	0.13186
0.01264	-0.08200	-0.14008	-0.19087	-0.23030	-0.23603	-0.15381	-0.22317	-0.17780	-0.24531	-0.37777	-0.18373	-0.40640	-0.29408	-0.35751	-0.26829	-0.23025	-0.44743	-0.16280	-0.08737	-0.37480	-0.33026	-0.28023	-0.45362	-0.35554	-0.02832	-0.50469	-0.53468	-0.58599	-0.58506	-0.89745	-0.58703	0.10552
-0.01375	-0.10839	-0.16648	-0.21726	-0.25670	-0.26242	-0.18021	-0.24956	-0.20419	-0.27170	-0.40416	-0.21012	-0.43279	-0.32047	-0.38390	-0.29468	-0.25664	-0.47382	-0.18919	-0.11376	-0.40120	-0.35665	-0.30662	-0.48001	-0.38193	-0.05471	-0.53108	-0.56108	-0.61238	-0.61145	-0.92384	-0.61342	0.07913
-0.05541	-0.15006	-0.20814	-0.25893	-0.29836	-0.30408	-0.22187	-0.29122	-0.24585	-0.31337	-0.44582	-0.25179	-0.47446	-0.36213	-0.42557	-0.33634	-0.29831	-0.51549	-0.23085	-0.15542	-0.44286	-0.39831	-0.34828	-0.52167	-0.42359	-0.09638	-0.57275	-0.60274	-0.65405	-0.65311	-0.96551	-0.65508	0.03747
-0.02911	-0.12376	-0.18184	-0.23263	-0.27206	-0.27778	-0.19557	-0.26492	-0.21955	-0.28707	-0.41952	-0.22549	-0.44815	-0.33583	-0.39926	-0.31004	-0.27201	-0.48918	-0.20455	-0.12912	-0.41656	-0.37201	-0.32198	-0.49537	-0.39729	-0.07007	-0.54645	-0.57644	-0.62775	-0.62681	-0.93921	-0.62878	0.06377
-0.10448	-0.19912	-0.25721	-0.30799	-0.34743	-0.35315	-0.27094	-0.34029	-0.29492	-0.36244	-0.49489	-0.30085	-0.52352	-0.41120	-0.47463	-0.38541	-0.34738	-0.56455	-0.27992	-0.20449	-0.49193	-0.44738	-0.39735	-0.57074	-0.47266	-0.14544	-0.62182	-0.65181	-0.70312	-0.70218	-1.01458	-0.70415	-0.01160
0.00347	-0.09118	-0.14926	-0.20005	-0.23948	-0.24520	-0.16299	-0.23234	-0.18697	-0.25449	-0.38694	-0.19291	-0.41557	-0.30325	-0.36668	-0.27746	-0.23943	-0.45661	-0.17197	-0.09654	-0.38398	-0.33943	-0.28940	-0.46279	-0.36471	-0.03750	-0.51387	-0.54386	-0.59517	-0.59423	-0.90663	-0.59620	0.09635
-0.09239	-0.18704	-0.24512	-0.29591	-0.33534	-0.34106	-0.25885	-0.32820	-0.28283	-0.35035	-0.48281	-0.28877	-0.51144	-0.39912	-0.46255	-0.37332	-0.33529	-0.55247	-0.26783	-0.19240	-0.47984	-0.43529	-0.38526	-0.55865	-0.46057	-0.13336	-0.60973	-0.63972	-0.69103	-0.69009	-1.00249	-0.69207	0.00049
-0.01863	-0.11328	-0.17136	-0.22215	-0.26158	-0.26730	-0.18509	-0.25444	-0.20907	-0.27659	-0.40904	-0.21501	-0.43768	-0.32535	-0.38878	-0.29956	-0.26153	-0.47871	-0.19407	-0.11864	-0.40608	-0.36153	-0.31150	-0.48489	-0.38681	-0.05960	-0.53597	-0.56596	-0.61727	-0.61633	-0.92873	-0.61830	0.07425
-0.09455	-0.18919	-0.24728	-0.29806	-0.33750	-0.34322	-0.26101	-0.33036	-0.28499	-0.35251	-0.48496	-0.29093	-0.51359	-0.40127	-0.46470	-0.37548	-0.33745	-0.55462	-0.26999	-0.19456	-0.48200	-0.43745	-0.38742	-0.56081	-0.46273	-0.13551	-0.61189	-0.64188	-0.69319	-0.69225	-1.00465	-0.69422	-0.00167
-0.16396	-0.25861	-0.31669	-0.36748	-0.40691	-0.41263	-0.33042	-0.39977	-0.35441	-0.42192	-0.55438	-0.36034	-0.58301	-0.47069	-0.53412	-0.44489	-0.40686	-0.62404	-0.33940	-0.26398	-0.55141	-0.50686	-0.45684	-0.63023	-0.53214	-0.20493	-0.68130	-0.71129	-0.76260	-0.76166	-1.07406	-0.76364	-0.07109
-0.02421	-0.11885	-0.17694	-0.22772	-0.26715	-0.27288	-0.19066	-0.26002	-0.21465	-0.28216	-0.41462	-0.22058	-0.44325	-0.33093	-0.39436	-0.30514	-0.26710	-0.48428	-0.19965	-0.12422	-0.41165	-0.36711	-0.31708	-0.49047	-0.39239	-0.06517	-0.54154	-0.57153	-0.62284	-0.62191	-0.93430	-0.62388	0.06867
-0.24642	-0.34107	-0.39915	-0.44994	-0.48937	-0.49509	-0.41288	-0.48223	-0.43687	-0.50438	-0.63684	-0.44280	-0.66547	-0.55315	-0.61658	-0.52735	-0.48932	-0.70650	-0.42186	-0.34644	-0.63387	-0.58932	-0.53930	-0.71269	-0.61460	-0.28739	-0.76376	-0.79375	-0.84506	-0.84412	-1.15652	-0.84610	-0.15355
-0.12280	-0.21744	-0.27553	-0.32631	-0.36575	-0.37147	-0.28926	-0.35861	-0.31324	-0.38075	-0.51321	-0.31917	-0.54184	-0.42952	-0.49295	-0.40373	-0.36569	-0.58287	-0.29824	-0.22281	-0.51025	-0.46570	-0.41567	-0.58906	-0.49098	-0.16376	-0.64013	-0.67013	-0.72143	-0.72050	-1.03289	-0.72247	-0.02992
-0.16941	-0.26406	-0.32214	-0.37293	-0.41236	-0.41808	-0.33587	-0.40522	-0.35985	-0.42737	-0.55982	-0.36579	-0.58845	-0.47613	-0.53956	-0.45034	-0.41231	-0.62948	-0.34485	-0.26942	-0.55686	-0.51231	-0.46228	-0.63567	-0.53759	-0.21037	-0.68675	-0.71674	-0.76805	-0.76711	-1.07951	-0.76908	-0.07653
-0.14236	-0.23701	-0.29509	-0.34588	-0.38531	-0.39103	-0.30882	-0.37817	-0.33280	-0.40032	-0.53277	-0.33874	-0.56141	-0.44908	-0.51252	-0.42329	-0.38526	-0.60244	-0.31780	-0.24237	-0.52981	-0.48526	-0.43523	-0.60862	-0.51054	-0.18333	-0.65970	-0.68969	-0.74100	-0.74006	-1.05246	-0.74203	-0.04948
-0.08275	-0.17739	-0.23547	-0.28626	-0.32569	-0.33142	-0.24920	-0.31856	-0.27319	-0.34070	-0.47316	-0.27912	-0.50179	-0.38947	-0.45290	-0.36367	-0.32564	-0.54282	-0.25819	-0.18276	-0.47019	-0.42565	-0.37562	-0.54901	-0.45093	-0.12371	-0.60008	-0.63007	-0.68138	-0.68044	-0.99284	-0.68242	0.01013
-0.28661	-0.38126	-0.43934	-0.49013	-0.52956	-0.53528	-0.45307	-0.52242	-0.47705	-0.54457	-0.67702	-0.48299	-0.70566	-0.59333	-0.65677	-0.56754	-0.52951	-0.74669	-0.46205	-0.38662	-0.67406	-0.62951	-0.57948	-0.75287	-0.65479	-0.32758	-0.80395	-0.83394	-0.88525	-0.88431	-1.19671	-0.88628	-0.19373
-0.02786	-0.12250	-0.18058	-0.23137	-0.27080	-0.27653	-0.19431	-0.26366	-0.21830	-0.28581	-0.41827	-0.22423	-0.44690	-0.33458	-0.39801	-0.30878	-0.27075	-0.48793	-0.20329	-0.12787	-0.41530	-0.37075	-0.32073	-0.49412	-0.39603	-0.06882	-0.54519	-0.57518	-0.62649	-0.62555	-0.93795	-0.62753	0.06502
0.06567	-0.02897	-0.08706	-0.13784	-0.17728	-0.18300	-0.10079	-0.17014	-0.12477	-0.19228	-0.32474	-0.13070	-0.35337	-0.24105	-0.30448	-0.21526	-0.17722	-0.39440	-0.10977	-0.03434	-0.32178	-0.27723	-0.22720	-0.40059	-0.30251	0.02471	-0.45167	-0.48166	-0.53296	-0.53203	-0.84442	-0.53400	0.15855
-0.21437	-0.30901	-0.36710	-0.41788	-0.45732	-0.46304	-0.38083	-0.45018	-0.40481	-0.47233	-0.60478	-0.41074	-0.63341	-0.52109	-0.58452	-0.49530	-0.45727	-0.67444	-0.38981	-0.31438	-0.60182	-0.55727	-0.50724	-0.68063	-0.58255	-0.25533	-0.73171	-0.76170	-0.81301	-0.81207	-1.12446	-0.81404	-0.12149
