0.4750	0.3871	0.3586	0.3430	0.3048	0.3241	0.3175	0.3121	0.3088	0.3047	0.3015	0.2986	0.2958	0.2947	0.2928	0.2915	0.2902	0.2890	0.2879	0.2872	0.2833	0.2829	0.2861	0.2852	0.2845	0.2837	0.2824	0.2819	0.2812	0.2813	0.1949	0.3774	0.2
0.3233	0.2354	0.2069	0.1913	0.1531	0.1724	0.1658	0.1604	0.1571	0.1530	0.1498	0.1469	0.1441	0.1430	0.1411	0.1398	0.1385	0.1373	0.1362	0.1355	0.1316	0.1312	0.1344	0.1335	0.1328	0.1320	0.1307	0.1302	0.1295	0.1296	0.0432	0.22572	0.2
0.2962	0.2082	0.1797	0.1641	0.1260	0.1452	0.1387	0.1333	0.1299	0.1258	0.1226	0.1198	0.1170	0.1158	0.1139	0.1126	0.1114	0.1102	0.1091	0.1084	0.1045	0.1040	0.1072	0.1064	0.1057	0.1049	0.1035	0.1031	0.1023	0.1025	0.0161	0.1986	0.2
0.2802	0.1922	0.1637	0.1482	0.1100	0.1293	0.1227	0.1173	0.1139	0.1098	0.1066	0.1038	0.1010	0.0999	0.0980	0.0966	0.0954	0.0942	0.0931	0.0924	0.0885	0.0880	0.0912	0.0904	0.0897	0.0889	0.0875	0.0871	0.0864	0.0865	0.0001	0.1826	0.2
0.3076	0.2197	0.1912	0.1756	0.1375	0.1567	0.1501	0.1448	0.1414	0.1373	0.1341	0.1313	0.1285	0.1273	0.1254	0.1241	0.1228	0.1217	0.1205	0.1199	0.1160	0.1155	0.1187	0.1178	0.1171	0.1164	0.1150	0.1146	0.1138	0.1139	0.0275	0.2100	0.2
0.2615	0.1736	0.1451	0.1295	0.0914	0.1106	0.1040	0.0987	0.0953	0.0912	0.0880	0.0852	0.0824	0.0812	0.0793	0.0780	0.0767	0.0756	0.0744	0.0738	0.0699	0.0694	0.0726	0.0718	0.0710	0.0703	0.0689	0.0685	0.0677	0.0678	-0.0186	0.1639	0.2
0.2551	0.1671	0.1386	0.1230	0.0849	0.1041	0.0975	0.0922	0.0888	0.0847	0.0815	0.0787	0.0759	0.0747	0.0728	0.0715	0.0702	0.0691	0.0680	0.0673	0.0634	0.0629	0.0661	0.0653	0.0646	0.0638	0.0624	0.0620	0.0612	0.0614	-0.0250	0.1574	0.2
0.2498	0.1619	0.1334	0.1178	0.0797	0.0989	0.0923	0.0870	0.0836	0.0795	0.0763	0.0735	0.0707	0.0695	0.0676	0.0663	0.0650	0.0639	0.0627	0.0621	0.0582	0.0577	0.0609	0.0601	0.0593	0.0586	0.0572	0.0568	0.0560	0.0561	-0.0303	0.1522	0.2
0.2466	0.1587	0.1302	0.1146	0.0764	0.0957	0.0891	0.0838	0.0804	0.0763	0.0731	0.0702	0.0675	0.0663	0.0644	0.0631	0.0618	0.0606	0.0595	0.0588	0.0550	0.0545	0.0577	0.0568	0.0561	0.0554	0.0540	0.0535	0.0528	0.0529	-0.0335	0.1490	0.2
0.2424	0.1545	0.1260	0.1104	0.0722	0.0915	0.0849	0.0795	0.0762	0.0721	0.0689	0.0660	0.0632	0.0621	0.0602	0.0589	0.0576	0.0564	0.0553	0.0546	0.0508	0.0503	0.0535	0.0526	0.0519	0.0511	0.0498	0.0493	0.0486	0.0487	-0.0377	0.1448	0.2
