1.0083	0.9852	1.0143	0.9545	0.9891	1.0085	0.9613	0.9783	0.9288	1.0145	0.9430	0.9028	0.8840	0.8892	0.8803	0.9191	0.8392	0.8517	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.8633	0.7561
0.5946	0.5715	0.6006	0.5408	0.5754	0.5948	0.5476	0.5645	0.5150	0.6008	0.5293	0.4891	0.4703	0.4754	0.4665	0.5054	0.4255	0.4380	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.4495	0.3423
0.5427	0.5196	0.5486	0.4888	0.5234	0.5429	0.4956	0.5126	0.4631	0.5488	0.4774	0.4372	0.4183	0.4235	0.4146	0.4534	0.3735	0.3860	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.3976	0.2904
0.5381	0.5150	0.5440	0.4842	0.5188	0.5383	0.4910	0.5080	0.4585	0.5442	0.4728	0.4326	0.4137	0.4189	0.4100	0.4488	0.3689	0.3814	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.3930	0.2858
0.5460	0.5229	0.5519	0.4922	0.5267	0.5462	0.4989	0.5159	0.4664	0.5521	0.4807	0.4405	0.4216	0.4268	0.4179	0.4567	0.3768	0.3893	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.4009	0.2937
0.5489	0.5258	0.5548	0.4951	0.5297	0.5491	0.5019	0.5188	0.4693	0.5550	0.4836	0.4434	0.4245	0.4297	0.4208	0.4596	0.3798	0.3922	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.4038	0.2966
0.5279	0.5048	0.5338	0.4741	0.5086	0.5281	0.4809	0.4978	0.4483	0.5340	0.4626	0.4224	0.4035	0.4087	0.3998	0.4386	0.3587	0.3712	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.3828	0.2756
0.5209	0.4978	0.5268	0.4670	0.5016	0.5211	0.4738	0.4908	0.4413	0.5270	0.4556	0.4154	0.3965	0.4017	0.3928	0.4316	0.3517	0.3642	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.3758	0.2686
0.5120	0.4889	0.5180	0.4582	0.4928	0.5122	0.4650	0.4819	0.4325	0.5182	0.4467	0.4065	0.3877	0.3929	0.3839	0.4228	0.3429	0.3554	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.3670	0.2598
0.4999	0.4768	0.5058	0.4461	0.4806	0.5001	0.4528	0.4698	0.4203	0.5060	0.4346	0.3944	0.3755	0.3807	0.3718	0.4106	0.3307	0.3432	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.3548	0.2476
0.4967	0.4736	0.5027	0.4429	0.4775	0.4969	0.4497	0.4666	0.4171	0.5029	0.4314	0.3912	0.3724	0.3775	0.3686	0.4075	0.3276	0.3401	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.3516	0.2444
0.5004	0.4773	0.5064	0.4466	0.4812	0.5006	0.4534	0.4703	0.4209	0.5066	0.4351	0.3949	0.3761	0.3813	0.3723	0.4112	0.3313	0.3438	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.3554	0.2482
0.5012	0.4781	0.5071	0.4473	0.4819	0.5014	0.4541	0.4711	0.4216	0.5073	0.4359	0.3956	0.3768	0.3820	0.3731	0.4119	0.3320	0.3445	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.3561	0.2489
0.4893	0.4662	0.4953	0.4355	0.4701	0.4895	0.4423	0.4592	0.4098	0.4955	0.4240	0.3838	0.3650	0.3702	0.3612	0.4001	0.3202	0.3327	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.3443	0.2371
0.5153	0.4922	0.5213	0.4615	0.4961	0.5155	0.4683	0.4852	0.4358	0.5215	0.4500	0.4098	0.3910	0.3962	0.3872	0.4261	0.3462	0.3587	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.3703	0.2631
0.4660	0.4429	0.4720	0.4122	0.4468	0.4662	0.4190	0.4359	0.3864	0.4722	0.4007	0.3605	0.3417	0.3468	0.3379	0.3768	0.2969	0.3094	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.3209	0.2137
0.4706	0.4475	0.4765	0.4168	0.4513	0.4708	0.4236	0.4405	0.3910	0.4767	0.4053	0.3651	0.3462	0.3514	0.3425	0.3813	0.3014	0.3139	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.3255	0.2183
