# Curve 0 of 1, 3600 points
# Curve title: ""P3DT-TS1_CDFT_PBE_theta2_BA_Loch_ordered.dat" u 1:3"
# x y type
 19.5054 -0.766433  i
 19.6054 -0.76737  i
 19.7055 -0.7683  i
 19.8055 -0.769223  i
 19.9055 -0.770138  i
 20.0056 -0.771045  i
 20.1056 -0.771944  i
 20.2056 -0.772836  i
 20.3056 -0.77372  i
 20.4057 -0.774596  i
 20.5057 -0.775465  i
 20.6057 -0.776326  i
 20.7058 -0.777181  i
 20.8058 -0.778028  i
 20.9058 -0.778868  i
 21.0058 -0.779702  i
 21.1059 -0.780528  i
 21.2059 -0.781349  i
 21.3059 -0.782162  i
 21.4059 -0.78297  i
 21.506 -0.783771  i
 21.606 -0.784566  i
 21.706 -0.785356  i
 21.8061 -0.786139  i
 21.9061 -0.786917  i
 22.0061 -0.787689  i
 22.1061 -0.788455  i
 22.2062 -0.789217  i
 22.3062 -0.789973  i
 22.4062 -0.790724  i
 22.5063 -0.79147  i
 22.6063 -0.792211  i
 22.7063 -0.792948  i
 22.8063 -0.79368  i
 22.9064 -0.794407  i
 23.0064 -0.79513  i
 23.1064 -0.795849  i
 23.2064 -0.796564  i
 23.3065 -0.797275  i
 23.4065 -0.797982  i
 23.5065 -0.798685  i
 23.6066 -0.799385  i
 23.7066 -0.800081  i
 23.8066 -0.800774  i
 23.9066 -0.801464  i
 24.0067 -0.80215  i
 24.1067 -0.802834  i
 24.2067 -0.803514  i
 24.3068 -0.804192  i
 24.4068 -0.804868  i
 24.5068 -0.805541  i
 24.6068 -0.806211  i
 24.7069 -0.806879  i
 24.8069 -0.807546  i
 24.9069 -0.80821  i
 25.0069 -0.808872  i
 25.107 -0.809533  i
 25.207 -0.810192  i
 25.307 -0.810849  i
 25.4071 -0.811506  i
 25.5071 -0.81216  i
 25.6071 -0.812814  i
 25.7071 -0.813467  i
 25.8072 -0.814119  i
 25.9072 -0.81477  i
 26.0072 -0.815421  i
 26.1073 -0.816071  i
 26.2073 -0.81672  i
 26.3073 -0.81737  i
 26.4073 -0.818019  i
 26.5074 -0.818669  i
 26.6074 -0.819318  i
 26.7074 -0.819968  i
 26.8074 -0.820618  i
 26.9075 -0.821268  i
 27.0075 -0.821919  i
 27.1075 -0.822571  i
 27.2076 -0.823224  i
 27.3076 -0.823878  i
 27.4076 -0.824533  i
 27.5076 -0.825189  i
 27.6077 -0.825846  i
 27.7077 -0.826505  i
 27.8077 -0.827166  i
 27.9078 -0.827828  i
 28.0078 -0.828493  i
 28.1078 -0.829159  i
 28.2078 -0.829827  i
 28.3079 -0.830498  i
 28.4079 -0.83117  i
 28.5079 -0.831846  i
 28.6079 -0.832524  i
 28.708 -0.833204  i
 28.808 -0.833888  i
 28.908 -0.834574  i
 29.0081 -0.835264  i
 29.1081 -0.835957  i
 29.2081 -0.836653  i
 29.3081 -0.837353  i
 29.4082 -0.838056  i
 29.5082 -0.838763  i
 29.6082 -0.839474  i
 29.7083 -0.840188  i
 29.8083 -0.840907  i
 29.9083 -0.84163  i
 30.0083 -0.842358  i
 30.1084 -0.84309  i
 30.2084 -0.843826  i
 30.3084 -0.844566  i
 30.4084 -0.84531  i
 30.5085 -0.846059  i
 30.6085 -0.846811  i
 30.7085 -0.847567  i
 30.8086 -0.848327  i
 30.9086 -0.84909  i
 31.0086 -0.849856  i
 31.1086 -0.850626  i
 31.2087 -0.851399  i
 31.3087 -0.852175  i
 31.4087 -0.852953  i
 31.5088 -0.853735  i
 31.6088 -0.854519  i
 31.7088 -0.855306  i
 31.8088 -0.856095  i
 31.9089 -0.856886  i
 32.0089 -0.85768  i
 32.1089 -0.858475  i
 32.2089 -0.859273  i
 32.309 -0.860072  i
 32.409 -0.860874  i
 32.509 -0.861676  i
 32.6091 -0.86248  i
 32.7091 -0.863286  i
 32.8091 -0.864093  i
 32.9091 -0.864901  i
 33.0092 -0.865709  i
 33.1092 -0.866519  i
 33.2092 -0.86733  i
 33.3093 -0.868141  i
 33.4093 -0.868952  i
 33.5093 -0.869764  i
 33.6093 -0.870576  i
 33.7094 -0.871389  i
 33.8094 -0.872201  i
 33.9094 -0.873014  i
 34.0094 -0.873826  i
 34.1095 -0.874638  i
 34.2095 -0.875449  i
 34.3095 -0.87626  i
 34.4096 -0.87707  i
 34.5096 -0.877879  i
 34.6096 -0.878688  i
 34.7096 -0.879495  i
 34.8097 -0.880301  i
 34.9097 -0.881106  i
 35.0097 -0.88191  i
 35.1098 -0.882712  i
 35.2098 -0.883512  i
 35.3098 -0.884311  i
 35.4098 -0.885108  i
 35.5099 -0.885903  i
 35.6099 -0.886695  i
 35.7099 -0.887486  i
 35.8099 -0.888274  i
 35.91 -0.88906  i
 36.01 -0.889843  i
 36.11 -0.890623  i
 36.2101 -0.891401  i
 36.3101 -0.892175  i
 36.4101 -0.892947  i
 36.5101 -0.893715  i
 36.6102 -0.89448  i
 36.7102 -0.895242  i
 36.8102 -0.896  i
 36.9103 -0.896754  i
 37.0103 -0.897505  i
 37.1103 -0.898252  i
 37.2103 -0.898994  i
 37.3104 -0.899733  i
 37.4104 -0.900467  i
 37.5104 -0.901197  i
 37.6104 -0.901923  i
 37.7105 -0.902643  i
 37.8105 -0.90336  i
 37.9105 -0.904071  i
 38.0106 -0.904777  i
 38.1106 -0.905478  i
 38.2106 -0.906174  i
 38.3106 -0.906865  i
 38.4107 -0.90755  i
 38.5107 -0.90823  i
 38.6107 -0.908904  i
 38.7108 -0.909572  i
 38.8108 -0.910234  i
 38.9108 -0.910891  i
 39.0108 -0.911541  i
 39.1109 -0.912184  i
 39.2109 -0.912822  i
 39.3109 -0.913453  i
 39.4109 -0.914077  i
 39.511 -0.914694  i
 39.611 -0.915305  i
 39.711 -0.915909  i
 39.8111 -0.916505  i
 39.9111 -0.917094  i
 40.0111 -0.917676  i
 40.1111 -0.918251  i
 40.2112 -0.918818  i
 40.3112 -0.919377  i
 40.4112 -0.91993  i
 40.5113 -0.920476  i
 40.6113 -0.921014  i
 40.7113 -0.921546  i
 40.8113 -0.92207  i
 40.9114 -0.922588  i
 41.0114 -0.923099  i
 41.1114 -0.923604  i
 41.2114 -0.924101  i
 41.3115 -0.924593  i
 41.4115 -0.925078  i
 41.5115 -0.925557  i
 41.6116 -0.926029  i
 41.7116 -0.926496  i
 41.8116 -0.926956  i
 41.9116 -0.927411  i
 42.0117 -0.927859  i
 42.1117 -0.928302  i
 42.2117 -0.928739  i
 42.3118 -0.92917  i
 42.4118 -0.929596  i
 42.5118 -0.930016  i
 42.6118 -0.930431  i
 42.7119 -0.930841  i
 42.8119 -0.931245  i
 42.9119 -0.931644  i
 43.0119 -0.932038  i
 43.112 -0.932427  i
 43.212 -0.932812  i
 43.312 -0.933191  i
 43.4121 -0.933566  i
 43.5121 -0.933936  i
 43.6121 -0.934301  i
 43.7121 -0.934662  i
 43.8122 -0.935018  i
 43.9122 -0.935371  i
 44.0122 -0.935718  i
 44.1123 -0.936062  i
 44.2123 -0.936402  i
 44.3123 -0.936738  i
 44.4123 -0.937069  i
 44.5124 -0.937397  i
 44.6124 -0.937721  i
 44.7124 -0.938042  i
 44.8124 -0.938359  i
 44.9125 -0.938672  i
 45.0125 -0.938982  i
 45.1125 -0.939288  i
 45.2126 -0.939592  i
 45.3126 -0.939892  i
 45.4126 -0.940189  i
 45.5126 -0.940483  i
 45.6127 -0.940774  i
 45.7127 -0.941062  i
 45.8127 -0.941348  i
 45.9128 -0.94163  i
 46.0128 -0.94191  i
 46.1128 -0.942188  i
 46.2128 -0.942463  i
 46.3129 -0.942736  i
 46.4129 -0.943006  i
 46.5129 -0.943275  i
 46.6129 -0.943541  i
 46.713 -0.943805  i
 46.813 -0.944067  i
 46.913 -0.944328  i
 47.0131 -0.944586  i
 47.1131 -0.944843  i
 47.2131 -0.945098  i
 47.3131 -0.945352  i
 47.4132 -0.945604  i
 47.5132 -0.945855  i
 47.6132 -0.946104  i
 47.7133 -0.946353  i
 47.8133 -0.9466  i
 47.9133 -0.946846  i
 48.0133 -0.947091  i
 48.1134 -0.947335  i
 48.2134 -0.947579  i
 48.3134 -0.947821  i
 48.4134 -0.948064  i
 48.5135 -0.948305  i
 48.6135 -0.948546  i
 48.7135 -0.948787  i
 48.8136 -0.949027  i
 48.9136 -0.949267  i
 49.0136 -0.949507  i
 49.1136 -0.949747  i
 49.2137 -0.949987  i
 49.3137 -0.950227  i
 49.4137 -0.950467  i
 49.5138 -0.950707  i
 49.6138 -0.950948  i
 49.7138 -0.951189  i
 49.8138 -0.951431  i
 49.9139 -0.951673  i
 50.0139 -0.951916  i
 50.1139 -0.95216  i
 50.2139 -0.952405  i
 50.314 -0.95265  i
 50.414 -0.952896  i
 50.514 -0.953143  i
 50.6141 -0.953391  i
 50.7141 -0.953639  i
 50.8141 -0.953889  i
 50.9141 -0.954139  i
 51.0142 -0.954391  i
 51.1142 -0.954643  i
 51.2142 -0.954896  i
 51.3143 -0.955151  i
 51.4143 -0.955406  i
 51.5143 -0.955662  i
 51.6143 -0.95592  i
 51.7144 -0.956179  i
 51.8144 -0.956438  i
 51.9144 -0.956699  i
 52.0144 -0.956961  i
 52.1145 -0.957224  i
 52.2145 -0.957489  i
 52.3145 -0.957754  i
 52.4146 -0.958021  i
 52.5146 -0.95829  i
 52.6146 -0.958559  i
 52.7146 -0.95883  i
 52.8147 -0.959102  i
 52.9147 -0.959375  i
 53.0147 -0.95965  i
 53.1148 -0.959927  i
 53.2148 -0.960204  i
 53.3148 -0.960483  i
 53.4148 -0.960764  i
 53.5149 -0.961046  i
 53.6149 -0.96133  i
 53.7149 -0.961615  i
 53.8149 -0.961902  i
 53.915 -0.96219  i
 54.015 -0.96248  i
 54.115 -0.962771  i
 54.2151 -0.963064  i
 54.3151 -0.963359  i
 54.4151 -0.963656  i
 54.5151 -0.963954  i
 54.6152 -0.964254  i
 54.7152 -0.964556  i
 54.8152 -0.964859  i
 54.9153 -0.965165  i
 55.0153 -0.965472  i
 55.1153 -0.965781  i
 55.2153 -0.966092  i
 55.3154 -0.966404  i
 55.4154 -0.966719  i
 55.5154 -0.967036  i
 55.6154 -0.967354  i
 55.7155 -0.967675  i
 55.8155 -0.967997  i
 55.9155 -0.968322  i
 56.0156 -0.968648  i
 56.1156 -0.968977  i
 56.2156 -0.969308  i
 56.3156 -0.969641  i
 56.4157 -0.969976  i
 56.5157 -0.970313  i
 56.6157 -0.970652  i
 56.7158 -0.970994  i
 56.8158 -0.971337  i
 56.9158 -0.971683  i
 57.0158 -0.972031  i
 57.1159 -0.972382  i
 57.2159 -0.972735  i
 57.3159 -0.97309  i
 57.4159 -0.973447  i
 57.516 -0.973807  i
 57.616 -0.97417  i
 57.716 -0.974534  i
 57.8161 -0.974901  i
 57.9161 -0.975271  i
 58.0161 -0.975643  i
 58.1161 -0.976018  i
 58.2162 -0.976395  i
 58.3162 -0.976774  i
 58.4162 -0.977157  i
 58.5163 -0.977542  i
 58.6163 -0.977929  i
 58.7163 -0.978319  i
 58.8163 -0.978712  i
 58.9164 -0.979107  i
 59.0164 -0.979505  i
 59.1164 -0.979906  i
 59.2164 -0.98031  i
 59.3165 -0.980716  i
 59.4165 -0.981125  i
 59.5165 -0.981537  i
 59.6166 -0.981952  i
 59.7166 -0.98237  i
 59.8166 -0.98279  i
 59.9166 -0.983214  i
 60.0167 -0.98364  i
 60.1167 -0.98407  i
 60.2167 -0.984502  i
 60.3168 -0.984936  i
 60.4168 -0.985374  i
 60.5168 -0.985813  i
 60.6168 -0.986255  i
 60.7169 -0.986699  i
 60.8169 -0.987145  i
 60.9169 -0.987593  i
 61.0169 -0.988042  i
 61.117 -0.988493  i
 61.217 -0.988946  i
 61.317 -0.9894  i
 61.4171 -0.989855  i
 61.5171 -0.990311  i
 61.6171 -0.990767  i
 61.7171 -0.991225  i
 61.8172 -0.991683  i
 61.9172 -0.992142  i
 62.0172 -0.992601  i
 62.1173 -0.993061  i
 62.2173 -0.99352  i
 62.3173 -0.99398  i
 62.4173 -0.994439  i
 62.5174 -0.994898  i
 62.6174 -0.995356  i
 62.7174 -0.995814  i
 62.8174 -0.996271  i
 62.9175 -0.996727  i
 63.0175 -0.997183  i
 63.1175 -0.997637  i
 63.2176 -0.99809  i
 63.3176 -0.998541  i
 63.4176 -0.998991  i
 63.5176 -0.999439  i
 63.6177 -0.999886  i
 63.7177 -1.00033  i
 63.8177 -1.00077  i
 63.9178 -1.00121  i
 64.0178 -1.00165  i
 64.1178 -1.00209  i
 64.2178 -1.00252  i
 64.3179 -1.00295  i
 64.4179 -1.00338  i
 64.5179 -1.0038  i
 64.6179 -1.00422  i
 64.718 -1.00464  i
 64.818 -1.00505  i
 64.918 -1.00547  i
 65.0181 -1.00587  i
 65.1181 -1.00628  i
 65.2181 -1.00667  i
 65.3181 -1.00707  i
 65.4182 -1.00746  i
 65.5182 -1.00785  i
 65.6182 -1.00823  i
 65.7183 -1.00861  i
 65.8183 -1.00898  i
 65.9183 -1.00935  i
 66.0183 -1.00971  i
 66.1184 -1.01007  i
 66.2184 -1.01042  i
 66.3184 -1.01077  i
 66.4184 -1.01111  i
 66.5185 -1.01144  i
 66.6185 -1.01177  i
 66.7185 -1.0121  i
 66.8186 -1.01242  i
 66.9186 -1.01273  i
 67.0186 -1.01303  i
 67.1186 -1.01333  i
 67.2187 -1.01362  i
 67.3187 -1.01391  i
 67.4187 -1.01419  i
 67.5188 -1.01446  i
 67.6188 -1.01472  i
 67.7188 -1.01498  i
 67.8188 -1.01523  i
 67.9189 -1.01547  i
 68.0189 -1.0157  i
 68.1189 -1.01593  i
 68.2189 -1.01614  i
 68.319 -1.01635  i
 68.419 -1.01656  i
 68.519 -1.01675  i
 68.6191 -1.01693  i
 68.7191 -1.01711  i
 68.8191 -1.01728  i
 68.9191 -1.01743  i
 69.0192 -1.01758  i
 69.1192 -1.01772  i
 69.2192 -1.01785  i
 69.3193 -1.01797  i
 69.4193 -1.01808  i
 69.5193 -1.01819  i
 69.6193 -1.01828  i
 69.7194 -1.01836  i
 69.8194 -1.01843  i
 69.9194 -1.01849  i
 70.0194 -1.01854  i
 70.1195 -1.01858  i
 70.2195 -1.01861  i
 70.3195 -1.01863  i
 70.4196 -1.01864  i
 70.5196 -1.01864  i
 70.6196 -1.01863  i
 70.7196 -1.01861  i
 70.8197 -1.01858  i
 70.9197 -1.01855  i
 71.0197 -1.0185  i
 71.1198 -1.01845  i
 71.2198 -1.01839  i
 71.3198 -1.01832  i
 71.4198 -1.01824  i
 71.5199 -1.01815  i
 71.6199 -1.01806  i
 71.7199 -1.01796  i
 71.8199 -1.01785  i
 71.92 -1.01773  i
 72.02 -1.01761  i
 72.12 -1.01748  i
 72.2201 -1.01735  i
 72.3201 -1.01721  i
 72.4201 -1.01706  i
 72.5201 -1.01691  i
 72.6202 -1.01675  i
 72.7202 -1.01658  i
 72.8202 -1.01642  i
 72.9203 -1.01624  i
 73.0203 -1.01606  i
 73.1203 -1.01588  i
 73.2203 -1.01569  i
 73.3204 -1.0155  i
 73.4204 -1.01531  i
 73.5204 -1.01511  i
 73.6205 -1.0149  i
 73.7205 -1.0147  i
 73.8205 -1.01449  i
 73.9205 -1.01427  i
 74.0206 -1.01406  i
 74.1206 -1.01384  i
 74.2206 -1.01362  i
 74.3206 -1.0134  i
 74.4207 -1.01317  i
 74.5207 -1.01295  i
 74.6207 -1.01272  i
 74.7208 -1.01249  i
 74.8208 -1.01226  i
 74.9208 -1.01203  i
 75.0208 -1.0118  i
 75.1209 -1.01156  i
 75.2209 -1.01133  i
 75.3209 -1.0111  i
 75.421 -1.01086  i
 75.521 -1.01063  i
 75.621 -1.01039  i
 75.721 -1.01016  i
 75.8211 -1.00993  i
 75.9211 -1.0097  i
 76.0211 -1.00947  i
 76.1211 -1.00924  i
 76.2212 -1.00901  i
 76.3212 -1.00879  i
 76.4212 -1.00857  i
 76.5213 -1.00835  i
 76.6213 -1.00813  i
 76.7213 -1.00791  i
 76.8213 -1.0077  i
 76.9214 -1.00749  i
 77.0214 -1.00728  i
 77.1214 -1.00708  i
 77.2215 -1.00688  i
 77.3215 -1.00668  i
 77.4215 -1.00649  i
 77.5215 -1.0063  i
 77.6216 -1.00611  i
 77.7216 -1.00593  i
 77.8216 -1.00576  i
 77.9216 -1.00559  i
 78.0217 -1.00542  i
 78.1217 -1.00526  i
 78.2217 -1.00511  i
 78.3218 -1.00496  i
 78.4218 -1.00482  i
 78.5218 -1.00468  i
 78.6218 -1.00455  i
 78.7219 -1.00443  i
 78.8219 -1.00431  i
 78.9219 -1.0042  i
 79.022 -1.0041  i
 79.122 -1.004  i
 79.222 -1.00392  i
 79.322 -1.00383  i
 79.4221 -1.00376  i
 79.5221 -1.0037  i
 79.6221 -1.00364  i
 79.7221 -1.00359  i
 79.8222 -1.00355  i
 79.9222 -1.00352  i
 80.0222 -1.0035  i
 80.1223 -1.00349  i
 80.2223 -1.00349  i
 80.3223 -1.00349  i
 80.4223 -1.00351  i
 80.5224 -1.00353  i
 80.6224 -1.00356  i
 80.7224 -1.0036  i
 80.8225 -1.00365  i
 80.9225 -1.0037  i
 81.0225 -1.00376  i
 81.1225 -1.00383  i
 81.2226 -1.00391  i
 81.3226 -1.00399  i
 81.4226 -1.00408  i
 81.5226 -1.00417  i
 81.6227 -1.00427  i
 81.7227 -1.00438  i
 81.8227 -1.00449  i
 81.9228 -1.00461  i
 82.0228 -1.00474  i
 82.1228 -1.00487  i
 82.2228 -1.005  i
 82.3229 -1.00514  i
 82.4229 -1.00528  i
 82.5229 -1.00543  i
 82.623 -1.00558  i
 82.723 -1.00573  i
 82.823 -1.00589  i
 82.923 -1.00605  i
 83.0231 -1.00622  i
 83.1231 -1.00639  i
 83.2231 -1.00656  i
 83.3231 -1.00673  i
 83.4232 -1.00691  i
 83.5232 -1.00709  i
 83.6232 -1.00727  i
 83.7233 -1.00745  i
 83.8233 -1.00764  i
 83.9233 -1.00782  i
 84.0233 -1.00801  i
 84.1234 -1.0082  i
 84.2234 -1.00839  i
 84.3234 -1.00858  i
 84.4235 -1.00877  i
 84.5235 -1.00896  i
 84.6235 -1.00915  i
 84.7235 -1.00934  i
 84.8236 -1.00953  i
 84.9236 -1.00971  i
 85.0236 -1.0099  i
 85.1236 -1.01009  i
 85.2237 -1.01028  i
 85.3237 -1.01046  i
 85.4237 -1.01064  i
 85.5238 -1.01082  i
 85.6238 -1.011  i
 85.7238 -1.01118  i
 85.8238 -1.01135  i
 85.9239 -1.01152  i
 86.0239 -1.01169  i
 86.1239 -1.01186  i
 86.224 -1.01202  i
 86.324 -1.01218  i
 86.424 -1.01234  i
 86.524 -1.01249  i
 86.6241 -1.01263  i
 86.7241 -1.01278  i
 86.8241 -1.01292  i
 86.9241 -1.01305  i
 87.0242 -1.01318  i
 87.1242 -1.0133  i
 87.2242 -1.01342  i
 87.3243 -1.01353  i
 87.4243 -1.01364  i
 87.5243 -1.01374  i
 87.6243 -1.01384  i
 87.7244 -1.01393  i
 87.8244 -1.01401  i
 87.9244 -1.01409  i
 88.0245 -1.01416  i
 88.1245 -1.01422  i
 88.2245 -1.01427  i
 88.3245 -1.01432  i
 88.4246 -1.01436  i
 88.5246 -1.01439  i
 88.6246 -1.01441  i
 88.7246 -1.01443  i
 88.8247 -1.01443  i
 88.9247 -1.01443  i
 89.0247 -1.01442  i
 89.1248 -1.0144  i
 89.2248 -1.01437  i
 89.3248 -1.01433  i
 89.4248 -1.01428  i
 89.5249 -1.01422  i
 89.6249 -1.01415  i
 89.7249 -1.01407  i
 89.825 -1.01398  i
 89.925 -1.01388  i
 90.025 -1.01376  i
 90.125 -1.01364  i
 90.2251 -1.01351  i
 90.3251 -1.01336  i
 90.4251 -1.01321  i
 90.5251 -1.01304  i
 90.6252 -1.01286  i
 90.7252 -1.01268  i
 90.8252 -1.01248  i
 90.9253 -1.01227  i
 91.0253 -1.01206  i
 91.1253 -1.01183  i
 91.2253 -1.0116  i
 91.3254 -1.01135  i
 91.4254 -1.0111  i
 91.5254 -1.01084  i
 91.6255 -1.01057  i
 91.7255 -1.01029  i
 91.8255 -1.01  i
 91.9255 -1.0097  i
 92.0256 -1.0094  i
 92.1256 -1.00909  i
 92.2256 -1.00877  i
 92.3256 -1.00845  i
 92.4257 -1.00811  i
 92.5257 -1.00777  i
 92.6257 -1.00742  i
 92.7258 -1.00707  i
 92.8258 -1.00671  i
 92.9258 -1.00634  i
 93.0258 -1.00597  i
 93.1259 -1.00559  i
 93.2259 -1.0052  i
 93.3259 -1.00481  i
 93.426 -1.00441  i
 93.526 -1.00401  i
 93.626 -1.0036  i
 93.726 -1.00319  i
 93.8261 -1.00277  i
 93.9261 -1.00235  i
 94.0261 -1.00192  i
 94.1261 -1.00149  i
 94.2262 -1.00105  i
 94.3262 -1.00061  i
 94.4262 -1.00016  i
 94.5263 -0.999714  i
 94.6263 -0.999262  i
 94.7263 -0.998806  i
 94.8263 -0.998347  i
 94.9264 -0.997884  i
 95.0264 -0.997419  i
 95.1264 -0.996951  i
 95.2265 -0.99648  i
 95.3265 -0.996007  i
 95.4265 -0.995531  i
 95.5265 -0.995054  i
 95.6266 -0.994574  i
 95.7266 -0.994092  i
 95.8266 -0.993609  i
 95.9266 -0.993124  i
 96.0267 -0.992638  i
 96.1267 -0.992151  i
 96.2267 -0.991662  i
 96.3268 -0.991173  i
 96.4268 -0.990683  i
 96.5268 -0.990193  i
 96.6268 -0.989702  i
 96.7269 -0.989211  i
 96.8269 -0.98872  i
 96.9269 -0.98823  i
 97.027 -0.987739  i
 97.127 -0.987249  i
 97.227 -0.98676  i
 97.327 -0.986271  i
 97.4271 -0.985784  i
 97.5271 -0.985297  i
 97.6271 -0.984812  i
 97.7271 -0.984329  i
 97.8272 -0.983847  i
 97.9272 -0.983367  i
 98.0272 -0.982888  i
 98.1273 -0.982412  i
 98.2273 -0.981939  i
 98.3273 -0.981467  i
 98.4273 -0.980999  i
 98.5274 -0.980533  i
 98.6274 -0.98007  i
 98.7274 -0.979611  i
 98.8275 -0.979154  i
 98.9275 -0.978701  i
 99.0275 -0.978252  i
 99.1275 -0.977806  i
 99.2276 -0.977365  i
 99.3276 -0.976927  i
 99.4276 -0.976494  i
 99.5276 -0.976066  i
