# Curve 0 of 1, 3600 points
# Curve title: ""P3DT-TS1_Loch_AB_CDFT_PBE_theta_AB.dat" u 1:9"
# x y type
 32.9091 -1.0436  o
 33.0092 -1.04397  o
 33.1092 -1.04433  o
 33.2092 -1.0447  o
 33.3093 -1.04507  o
 33.4093 -1.04545  o
 33.5093 -1.04583  o
 33.6093 -1.0462  o
 33.7094 -1.04659  o
 33.8094 -1.04697  o
 33.9094 -1.04736  o
 34.0094 -1.04774  o
 34.1095 -1.04813  o
 34.2095 -1.04852  o
 34.3095 -1.04891  o
 34.4096 -1.0493  o
 34.5096 -1.0497  o
 34.6096 -1.05009  o
 34.7096 -1.05048  o
 34.8097 -1.05088  o
 34.9097 -1.05127  o
 35.0097 -1.05167  o
 35.1098 -1.05206  o
 35.2098 -1.05245  o
 35.3098 -1.05285  o
 35.4098 -1.05324  o
 35.5099 -1.05363  o
 35.6099 -1.05402  o
 35.7099 -1.05441  o
 35.8099 -1.0548  o
 35.91 -1.05519  o
 36.01 -1.05557  o
 36.11 -1.05596  o
 36.2101 -1.05634  o
 36.3101 -1.05672  o
 36.4101 -1.0571  o
 36.5101 -1.05747  o
 36.6102 -1.05785  o
 36.7102 -1.05822  o
 36.8102 -1.05858  o
 36.9103 -1.05895  o
 37.0103 -1.05931  o
 37.1103 -1.05967  o
 37.2103 -1.06002  o
 37.3104 -1.06037  o
 37.4104 -1.06072  o
 37.5104 -1.06106  o
 37.6104 -1.0614  o
 37.7105 -1.06173  o
 37.8105 -1.06206  o
 37.9105 -1.06239  o
 38.0106 -1.06271  o
 38.1106 -1.06302  o
 38.2106 -1.06333  o
 38.3106 -1.06364  o
 38.4107 -1.06394  o
 38.5107 -1.06423  o
 38.6107 -1.06452  o
 38.7108 -1.0648  o
 38.8108 -1.06508  o
 38.9108 -1.06535  o
 39.0108 -1.06561  o
 39.1109 -1.06587  o
 39.2109 -1.06612  o
 39.3109 -1.06636  o
 39.4109 -1.0666  o
 39.511 -1.06683  o
 39.611 -1.06705  o
 39.711 -1.06726  o
 39.8111 -1.06747  o
 39.9111 -1.06767  o
 40.0111 -1.06786  o
 40.1111 -1.06804  o
 40.2112 -1.06821  o
 40.3112 -1.06838  o
 40.4112 -1.06854  o
 40.5113 -1.06869  o
 40.6113 -1.06883  o
 40.7113 -1.06897  o
 40.8113 -1.0691  o
 40.9114 -1.06922  o
 41.0114 -1.06933  o
 41.1114 -1.06944  o
 41.2114 -1.06954  o
 41.3115 -1.06963  o
 41.4115 -1.06972  o
 41.5115 -1.0698  o
 41.6116 -1.06987  o
 41.7116 -1.06994  o
 41.8116 -1.07  o
 41.9116 -1.07005  o
 42.0117 -1.0701  o
 42.1117 -1.07014  o
 42.2117 -1.07018  o
 42.3118 -1.07021  o
 42.4118 -1.07023  o
 42.5118 -1.07025  o
 42.6118 -1.07026  o
 42.7119 -1.07027  o
 42.8119 -1.07027  o
 42.9119 -1.07027  o
 43.0119 -1.07026  o
 43.112 -1.07025  o
 43.212 -1.07023  o
 43.312 -1.0702  o
 43.4121 -1.07018  o
 43.5121 -1.07014  o
 43.6121 -1.07011  o
 43.7121 -1.07007  o
 43.8122 -1.07002  o
 43.9122 -1.06997  o
 44.0122 -1.06992  o
 44.1123 -1.06986  o
 44.2123 -1.0698  o
 44.3123 -1.06973  o
 44.4123 -1.06967  o
 44.5124 -1.06959  o
 44.6124 -1.06952  o
 44.7124 -1.06944  o
 44.8124 -1.06936  o
 44.9125 -1.06927  o
 45.0125 -1.06918  o
 45.1125 -1.06909  o
 45.2126 -1.069  o
 45.3126 -1.0689  o
 45.4126 -1.0688  o
 45.5126 -1.0687  o
 45.6127 -1.06859  o
 45.7127 -1.06849  o
 45.8127 -1.06838  o
 45.9128 -1.06827  o
 46.0128 -1.06815  o
 46.1128 -1.06804  o
 46.2128 -1.06792  o
 46.3129 -1.0678  o
 46.4129 -1.06768  o
